behavior	doi	species	gender	figure	condition	brain_code	cell_type
fear	10.1038/nature14030	rat	male	Figure  2	fear retrieval	R158	
fear	10.1038/nature14030	rat	male	Figure  2	fear retrieval	R71	
fear	10.1038/nature14030	rat	male	Figure  2	fear retrieval	R38.23	
fear	10.1177/0269881113482840	rat	male	Figure 4	fear conditioning	R158	
fear	10.1177/0269881113482840	rat	male	Figure 5	fear conditioning	R158	
fear	10.1177/0269881113482840	rat	male	Figure 4	fear conditioning	R140	
fear	10.1177/0269881113482840	rat	male	Figure 4	fear conditioning	R16	
fear	10.1177/0269881113482840	rat	male	Figure 5	fear conditioning	R16	
fear	10.1016/j.bbr.2009.09.045	rat	male	Table 1	fear conditioning	R87	
fear	10.3389/fnbeh.2013.00102	rat	male	Figure  2	DBS of the ventral striatum	R158	
fear	10.3389/fnbeh.2013.00102	rat	male	Figure  2	DBS of the ventral striatum	R140	
fear	10.3389/fnbeh.2013.00102	rat	male	Figure  2	DBS of the ventral striatum	R38.22	
fear	10.1016/j.brainresbull.2012.04.001	rat	male	Figure  3	fear conditioning	R140	
fear	10.1016/j.brainresbull.2012.04.001	rat	male	Figure  3	fear conditioning	R123	
fear	10.1016/j.brainresbull.2012.04.001	rat	male	Figure  2	fear conditioning	R16	
fear	10.1016/j.brainresbull.2012.04.001	rat	male	Figure  4	fear conditioning	R38.1	
fear	10.1016/j.brainresbull.2012.04.001	rat	male	Figure  4	fear conditioning	R38.3	
fear	10.1016/j.brainresbull.2012.04.001	rat	male	Figure  4	fear conditioning	R32.1	
fear	10.1016/j.brainresbull.2012.04.001	rat	male	Figure  4	fear conditioning	R135	
fear	10.1101/lm.029801.112	rat	male	Figure  6	fear extinction	R158	
fear	10.1073/pnas.1202087109	rat	male	Figure  2	fear conditioning	R38.4	
fear	10.1523/jneurosci.2814-12.2012	rat	male	Figure 2	fear conditioning	R161	
fear	10.1523/jneurosci.2814-12.2012	rat	male	Figure 5	fear conditioning	R161	
fear	10.1016/j.tins.2011.10.003	rat	male	Figure  2	fear conditioning	R139	
fear	10.1016/j.tins.2011.10.003	rat	male	Figure  2	fear conditioning	R139	
fear	10.1016/j.tins.2011.10.003	rat	male	Figure  2	fear conditioning	R38.1	
fear	10.1016/j.neuroscience.2011.01.042	rat	male	Figure  4	fear conditioning	R9	
fear	10.1016/j.neuroscience.2011.01.042	rat	male	Figure  7	acoustic startle	R9	
fear	10.1111/j.1460-9568.2010.07101.x	rat	male	Table 1	impaired fear extinction	R38.4	
fear	10.1016/j.bbr.2009.05.017	rat	male	Figure  5	fear conditioning	R158	
fear	10.1016/j.bbr.2009.05.017	rat	male	Figure  5	fear conditioning	R140	
fear	10.1016/j.bbr.2009.05.017	rat	male	Figure  5	fear conditioning	R16	
fear	10.1016/j.bbr.2009.05.017	rat	male	Figure  5	fear conditioning	R134	
fear	10.1016/j.bbr.2009.05.017	rat	male	Figure  5	fear conditioning	R38.1	
fear	10.1038/nn1306	rat	male	Figure 4	fear conditioning	R112	
fear	10.1038/nn1306	rat	male	Figure 4	fear conditioning	R160	
fear	10.1038/nn1306	rat	male	Figure 4	fear conditioning	R149	
fear	10.1046/j.1460-9568.2003.02854.x	rat	male	Figure  1	fear conditioning	R90.1	
fear	10.1046/j.1460-9568.2003.02854.x	rat	male	Figure  2	fear conditioning	R90.1	
fear	10.1046/j.1460-9568.2003.02854.x	rat	male	Figure  1	fear conditioning	R90.2	
fear	10.1046/j.1460-9568.2003.02854.x	rat	male	Figure  2	fear conditioning	R90.2	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  1	drugs (evoke panic)	R106	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  1	drugs (evoke panic)	R139	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  1	drugs (evoke panic)	R147	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  1	drugs (evoke panic)	R38	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  1	drugs (evoke panic)	R87	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  1	drugs (evoke panic)	R25	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R25	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  1	drugs (evoke panic)	R71	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  1	drugs (evoke panic)	R57	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R25	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R25	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R158	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R147	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R25	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R87	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R38.2	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R57	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R158	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R147	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R87	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R38.2	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R57	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R158	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R147	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R87	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R38.2	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R57	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R158	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R147	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R87	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R38.2	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure  2	drugs (evoke panic)	R57	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 6	fear conditioning	R140	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 7	fear conditioning	R140	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 6	fear conditioning	R16	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 7	fear conditioning	R16	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 6	fear conditioning	R154	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 7	fear conditioning	R154	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 6	fear conditioning	R2	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 7	fear conditioning	R2	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 6	fear conditioning	R147	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 7	fear conditioning	R147	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 6	fear conditioning	R136.1	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 7	fear conditioning	R136.1	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 6	fear conditioning	R6	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 7	fear conditioning	R6	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 6	fear conditioning	R133	
fear	10.1016/s0306-4522(96)00632-x	rat	male	Figure 7	fear conditioning	R133	
fear	10.1016/0006-8993(95)01486-1	rat	male	Table 1	footshock	R106	
fear	10.1016/0006-8993(95)01486-1	rat	male	Table 1	footshock	R16	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R127	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R123	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R38	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R38.1	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R87	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R138.1	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R138.3	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R38.2	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R16.1	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R130	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R132	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R139	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R140	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R57	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R147	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R147	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R147.2	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R38.3	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R106	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R151	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R158	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R71	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R25	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 1	drugs (evoke panic)	R163	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R87	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R38.2	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R57	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R147	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R158	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R25	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R87	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R38.2	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R57	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R147	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R158	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R25	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R87	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R38.2	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R57	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R147	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R158	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 2	drugs (evoke panic)	R25	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 3	drugs (evoke panic)	R38.2	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 3	drugs (evoke panic)	R38.2	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 3	drugs (evoke panic)	R38.2	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 3	drugs (evoke panic)	R38.2	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 4	drugs (evoke panic)	R25	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 4	drugs (evoke panic)	R25	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 4	drugs (evoke panic)	R25	
fear	10.1016/s0006-3223(02)01574-3	rat	male	Figure 4	drugs (evoke panic)	R25	
fear	10.1177/0269881109353464	rat	male	Figure 1	hypercarbic gas	R25	
fear	10.1177/0269881109353464	rat	male	Figure 1	hypercarbic gas	R116	
fear	10.1177/0269881109353464	rat	male	Figure 1	hypercarbic gas	R118	
fear	10.1177/0269881109353464	rat	male	Figure 1	hypercarbic gas	R135	
fear	10.1177/0269881109353464	rat	male	Figure 1	hypercarbic gas	R3.2	
fear	10.1177/0269881109353464	rat	male	Figure 1	hypercarbic gas	R3.12	
fear	10.1177/0269881109353464	rat	male	Figure 1	hypercarbic gas	R3.31	
fear	10.1177/0269881109353464	rat	male	Figure 1	hypercarbic gas	R131	
fear	10.1177/0269881109353464	rat	male	Figure 1	hypercarbic gas	R20	
fear	10.1177/0269881109353464	rat	male	Figure 1	hypercarbic gas	R104	
fear	10.1177/0269881109353464	rat	male	Figure 3	hypercarbic gas	R25	
fear	10.1177/0269881109353464	rat	male	Figure 3	hypercarbic gas	R116	
fear	10.1177/0269881109353464	rat	male	Figure 3	hypercarbic gas	R118	
fear	10.1177/0269881109353464	rat	male	Figure 3	hypercarbic gas	R135	
fear	10.1177/0269881109353464	rat	male	Figure 3	hypercarbic gas	R3.2	
fear	10.1177/0269881109353464	rat	male	Figure 3	hypercarbic gas	R3.12	
fear	10.1177/0269881109353464	rat	male	Figure 3	hypercarbic gas	R3.31	
fear	10.1177/0269881109353464	rat	male	Figure 3	hypercarbic gas	R20	
fear	10.1177/0269881109353464	rat	male	Figure 3	hypercarbic gas	R104	
fear	10.1177/0269881109353464	rat	male	Figure 4	hypercarbic gas	R118	
fear	10.1177/0269881109353464	rat	male	Figure 4	hypercarbic gas	R116.1	
fear	10.1177/0269881109353464	rat	male	Figure 4	hypercarbic gas	R25.2	
fear	10.1177/0269881109353464	rat	male	Figure 4	hypercarbic gas	R25.42	
fear	10.1177/0269881109353464	rat	male	Figure 4	hypercarbic gas	R25.32	
fear	10.1177/0269881109353464	rat	male	Figure 4	hypercarbic gas	R25.6	
fear	10.1177/0269881109353464	rat	male	Figure 4	hypercarbic gas	R135	
fear	10.1177/0269881109353464	rat	male	Figure 4	hypercarbic gas	R3.2	
fear	10.1177/0269881109353464	rat	male	Figure 4	hypercarbic gas	R3.12	
fear	10.1016/j.nlm.2014.01.018	rat	male	Figure 5	fear conditioning	R38.1	
fear	10.1016/j.nlm.2014.01.018	rat	male	Figure 5	fear conditioning	R138.3	
fear	10.1016/j.nlm.2014.01.018	rat	male	Figure 5	fear conditioning	R38.2	
fear	10.1016/j.nlm.2014.01.018	rat	male	Figure 5	fear conditioning	R106	
fear	10.1016/j.nlm.2014.01.018	rat	male	Figure 5	fear conditioning	R106	
fear	10.1101/lm.1463909	rat	male	Figure 2	fear conditioning	R106	
fear	10.1101/lm.1463909	rat	male	Figure 2	fear conditioning	R38	
fear	10.1101/lm.1463909	rat	male	Figure 2	fear conditioning	R139	
fear	10.1101/lm.1463909	rat	male	Figure 2	fear conditioning	R106	
